                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.85618,                0.47059,                 1.0449,                0.98365,                0.97999,                0.98712,                0.79979,                0.80052,                0.36131,                 1.0612,             0.00043859,             0.00043859,             0.00043859
                    157,                0.85652,                0.47354,                 1.0526,                0.98117,                0.97959,                0.98286,                0.79868,                0.79763,                0.36698,                  1.059,             0.00043762,             0.00043762,             0.00043762
                    158,                0.87067,                0.48251,                 1.0636,                0.97467,                0.98541,                0.98744,                0.79429,                0.81617,                0.37406,                 1.0698,             0.00043665,             0.00043665,             0.00043665
                    159,                0.87333,                0.47756,                 1.0634,                0.97455,                0.98227,                0.98776,                0.78614,                0.81677,                 0.3699,                 1.0674,             0.00043568,             0.00043568,             0.00043568
                    160,                0.85761,                0.47596,                 1.0528,                0.98142,                0.97641,                0.98552,                0.78179,                0.83751,                0.36614,                 1.0821,             0.00043471,             0.00043471,             0.00043471
                    161,                0.87472,                0.47985,                 1.0524,                0.96704,                0.98405,                0.98758,                0.76752,                0.88697,                0.38614,                 1.1065,             0.00043374,             0.00043374,             0.00043374
                    162,                  0.878,                0.47319,                 1.0538,                0.98265,                0.97363,                0.98712,                0.78441,                0.82422,                0.35878,                  1.072,             0.00043277,             0.00043277,             0.00043277
                    163,                0.87382,                0.47246,                 1.0415,                0.98633,                0.97089,                0.98727,                0.79251,                0.80367,                0.35866,                 1.0597,              0.0004318,              0.0004318,              0.0004318
                    164,                0.87549,                0.47166,                 1.0458,                0.97986,                0.96717,                0.98455,                0.79055,                0.81935,                0.37615,                 1.0672,             0.00043083,             0.00043083,             0.00043083
                    165,                0.88849,                0.47244,                 1.0609,                0.98121,                0.97957,                0.98874,                0.78907,                0.83279,                0.36226,                 1.0745,             0.00042986,             0.00042986,             0.00042986
                    166,                0.86092,                0.47266,                 1.0413,                 0.9805,                0.97553,                0.98604,                0.79163,                0.80517,                0.35774,                 1.0602,             0.00042889,             0.00042889,             0.00042889
                    167,                0.86306,                0.47125,                 1.0569,                0.97971,                0.98629,                0.98566,                0.78755,                0.82053,                0.35946,                 1.0695,             0.00042792,             0.00042792,             0.00042792
                    168,                0.84098,                0.45969,                 1.0379,                0.98488,                0.98573,                0.98741,                0.80623,                0.78859,                0.35626,                 1.0542,             0.00042695,             0.00042695,             0.00042695
                    169,                  0.837,                0.46063,                 1.0468,                0.97823,                0.98972,                0.98638,                 0.7889,                0.82317,                0.36018,                 1.0744,             0.00042598,             0.00042598,             0.00042598
                    170,                0.84201,                0.45966,                 1.0528,                0.97852,                0.97028,                0.98924,                0.79142,                0.79963,                0.36497,                  1.063,             0.00042501,             0.00042501,             0.00042501
                    171,                0.86251,                0.46487,                 1.0517,                 0.9697,                0.96597,                0.98516,                0.78313,                0.81981,                0.36243,                 1.0731,             0.00042404,             0.00042404,             0.00042404
                    172,                0.88018,                0.46847,                 1.0662,                0.96392,                0.97849,                0.98666,                0.78403,                0.81604,                0.36173,                 1.0731,             0.00042307,             0.00042307,             0.00042307
                    173,                0.84619,                0.46845,                 1.0447,                0.97255,                0.97741,                0.98318,                0.78666,                0.80945,                0.37103,                 1.0634,              0.0004221,              0.0004221,              0.0004221
                    174,                0.84279,                0.45987,                 1.0394,                0.97953,                0.96113,                0.98659,                0.79267,                0.82131,                0.37691,                 1.0758,             0.00042113,             0.00042113,             0.00042113
                    175,                0.86524,                0.46493,                 1.0483,                0.98122,                0.97809,                0.98765,                0.79156,                0.82374,                0.36413,                 1.0694,             0.00042016,             0.00042016,             0.00042016
                    176,                0.85898,                0.46169,                 1.0442,                0.98372,                0.98221,                0.99002,                0.79529,                0.81143,                0.35887,                 1.0703,             0.00041919,             0.00041919,             0.00041919
                    177,                 0.8622,                0.46626,                 1.0483,                0.97724,                0.96267,                0.98872,                0.80517,                0.79109,                0.35842,                 1.0556,             0.00041821,             0.00041821,             0.00041821
                    178,                0.84944,                0.46551,                 1.0458,                0.98095,                0.98872,                0.98654,                0.79049,                0.82488,                0.35025,                 1.0731,             0.00041724,             0.00041724,             0.00041724
                    179,                0.86276,                0.45896,                 1.0478,                0.97926,                0.98329,                0.98532,                0.78929,                0.83173,                0.36592,                 1.0774,             0.00041627,             0.00041627,             0.00041627
                    180,                0.84976,                0.46691,                 1.0485,                0.97784,                0.97087,                 0.9858,                0.79697,                0.81193,                0.36536,                 1.0695,              0.0004153,              0.0004153,              0.0004153
                    181,                0.84886,                0.45585,                 1.0348,                0.96385,                0.98294,                 0.9869,                 0.7943,                0.82595,                0.36358,                 1.0686,             0.00041433,             0.00041433,             0.00041433
                    182,                0.86093,                 0.4585,                 1.0435,                  0.974,                0.98455,                0.98628,                0.79838,                0.79411,                0.35488,                 1.0527,             0.00041336,             0.00041336,             0.00041336
                    183,                0.86374,                0.46034,                 1.0575,                0.98394,                0.98804,                0.98636,                0.79474,                 0.8221,                0.35876,                 1.0702,             0.00041239,             0.00041239,             0.00041239
                    184,                0.86877,                0.46321,                 1.0467,                0.98141,                0.97379,                0.98611,                 0.8074,                0.78858,                0.35021,                 1.0573,             0.00041142,             0.00041142,             0.00041142
                    185,                0.85529,                0.45287,                 1.0433,                0.96489,                0.98641,                0.98547,                0.79826,                 0.7958,                0.35583,                 1.0632,             0.00041045,             0.00041045,             0.00041045
                    186,                0.83933,                0.44682,                 1.0244,                0.97784,                0.98283,                0.98452,                0.79676,                0.79623,                0.35857,                 1.0569,             0.00040948,             0.00040948,             0.00040948
                    187,                0.84485,                 0.4499,                  1.034,                0.97486,                 0.9791,                0.98714,                0.80543,                0.78879,                0.35145,                 1.0536,             0.00040851,             0.00040851,             0.00040851
                    188,                 0.8315,                0.44912,                 1.0254,                0.98393,                0.97261,                0.98482,                0.79771,                0.80791,                0.35848,                  1.063,             0.00040754,             0.00040754,             0.00040754
                    189,                0.81983,                0.44525,                 1.0336,                0.97232,                0.97924,                0.98823,                0.80296,                0.79306,                0.35023,                 1.0565,             0.00040657,             0.00040657,             0.00040657
                    190,                  0.838,                0.44676,                 1.0374,                0.97859,                0.97237,                0.98779,                0.80484,                0.79829,                0.35611,                 1.0614,              0.0004056,              0.0004056,              0.0004056
                    191,                0.83579,                 0.4515,                 1.0406,                 0.9787,                0.97545,                0.98367,                0.79463,                0.80889,                0.35856,                 1.0657,             0.00040463,             0.00040463,             0.00040463
                    192,                0.82972,                0.44305,                 1.0288,                0.97023,                0.97919,                0.98526,                0.80174,                 0.7948,                0.35278,                 1.0566,             0.00040366,             0.00040366,             0.00040366
                    193,                0.84183,                0.44374,                 1.0364,                0.97583,                0.98897,                0.98628,                 0.7942,                0.81031,                0.35457,                 1.0669,             0.00040269,             0.00040269,             0.00040269
                    194,                0.82971,                0.44736,                 1.0335,                0.97699,                0.98366,                0.98663,                0.80278,                0.79695,                0.35269,                 1.0589,             0.00040172,             0.00040172,             0.00040172
                    195,                0.83592,                0.45195,                  1.032,                0.98219,                0.98565,                0.98718,                0.78471,                 0.8432,                0.35265,                 1.0798,             0.00040075,             0.00040075,             0.00040075
                    196,                0.84604,                0.44667,                 1.0357,                0.98024,                0.97364,                0.98893,                0.80286,                0.80112,                 0.3556,                 1.0611,             0.00039978,             0.00039978,             0.00039978
                    197,                0.84077,                0.44884,                 1.0328,                0.97763,                 0.9719,                0.98665,                0.79783,                0.81091,                0.35516,                 1.0596,             0.00039881,             0.00039881,             0.00039881
                    198,                0.83769,                0.43797,                 1.0245,                0.97094,                0.97163,                0.98829,                0.80618,                0.79513,                0.35347,                  1.056,             0.00039784,             0.00039784,             0.00039784
                    199,                0.83919,                0.44445,                 1.0349,                0.96543,                0.98602,                0.98668,                0.80206,                0.80871,                0.35087,                 1.0653,             0.00039687,             0.00039687,             0.00039687
                    200,                0.82902,                0.44443,                  1.024,                0.97035,                0.97549,                0.98651,                0.79847,                0.80837,                0.35436,                 1.0653,              0.0003959,              0.0003959,              0.0003959
                    201,                0.81532,                0.43969,                 1.0239,                0.95789,                0.98556,                0.98632,                0.79767,                0.81224,                0.35315,                 1.0631,             0.00039493,             0.00039493,             0.00039493
                    202,                 0.8308,                0.44676,                  1.031,                0.98157,                0.97533,                0.98642,                0.79091,                0.84357,                0.35258,                  1.079,             0.00039396,             0.00039396,             0.00039396
                    203,                0.83945,                0.44811,                  1.042,                0.97508,                0.98138,                0.98379,                0.78873,                0.82456,                0.35298,                 1.0737,             0.00039299,             0.00039299,             0.00039299
                    204,                0.82632,                0.43492,                  1.037,                0.97993,                0.97557,                0.98527,                0.79244,                0.81781,                0.34564,                 1.0643,             0.00039202,             0.00039202,             0.00039202
                    205,                0.81721,                0.43473,                 1.0234,                0.96711,                0.98694,                0.98419,                0.79871,                0.79567,                0.34201,                 1.0588,             0.00039105,             0.00039105,             0.00039105
                    206,                0.81623,                0.43747,                 1.0288,                0.98295,                 0.9814,                0.98825,                0.79339,                0.83427,                0.34942,                 1.0792,             0.00039008,             0.00039008,             0.00039008
                    207,                0.82059,                0.42829,                 1.0283,                0.97928,                0.97846,                 0.9881,                0.79606,                0.81449,                0.35409,                 1.0768,             0.00038911,             0.00038911,             0.00038911
                    208,                0.84024,                0.44868,                 1.0348,                0.98328,                0.98398,                0.99092,                0.80569,                0.81067,                 0.3443,                 1.0644,             0.00038814,             0.00038814,             0.00038814
                    209,                0.82989,                0.43902,                 1.0398,                0.98423,                0.97764,                0.98855,                0.80967,                0.78436,                0.33896,                 1.0501,             0.00038717,             0.00038717,             0.00038717
                    210,                0.82773,                0.43665,                 1.0439,                0.97935,                0.97545,                0.98584,                0.79891,                0.80178,                0.34721,                 1.0599,              0.0003862,              0.0003862,              0.0003862
                    211,                0.82597,                0.43445,                 1.0256,                0.98151,                0.98092,                0.98567,                0.79931,                0.80678,                0.34422,                 1.0635,             0.00038523,             0.00038523,             0.00038523
                    212,                 0.8138,                0.43173,                 1.0243,                0.97139,                0.98182,                0.98625,                0.79809,                0.79625,                0.34216,                 1.0577,             0.00038426,             0.00038426,             0.00038426
                    213,                0.82109,                0.43725,                 1.0228,                0.98591,                0.97908,                0.98558,                0.80789,                0.78066,                0.33877,                 1.0548,             0.00038329,             0.00038329,             0.00038329
                    214,                0.82537,                0.43618,                 1.0398,                0.98188,                0.97778,                0.98669,                0.80231,                 0.7971,                0.34023,                 1.0611,             0.00038232,             0.00038232,             0.00038232
                    215,                0.80348,                0.42526,                 1.0183,                0.98362,                0.98551,                 0.9855,                0.78999,                0.81148,                0.33817,                 1.0664,             0.00038135,             0.00038135,             0.00038135
                    216,                0.82943,                0.43772,                 1.0309,                0.97623,                 0.9815,                0.98762,                0.80094,                0.80729,                0.34318,                 1.0639,             0.00038038,             0.00038038,             0.00038038
                    217,                0.82632,                0.43637,                 1.0367,                0.97561,                0.98181,                0.98523,                0.79662,                0.81063,                0.34602,                 1.0615,             0.00037941,             0.00037941,             0.00037941
                    218,                0.81753,                0.43144,                 1.0221,                0.97669,                0.97863,                0.98634,                0.79024,                0.84673,                0.35109,                 1.0825,             0.00037844,             0.00037844,             0.00037844
                    219,                0.80831,                0.42479,                  1.036,                0.97598,                0.98604,                 0.9874,                 0.7977,                0.79561,                0.33604,                 1.0545,             0.00037747,             0.00037747,             0.00037747
                    220,                0.80395,                0.42281,                 1.0187,                0.96957,                0.98396,                0.98665,                0.80003,                0.80669,                0.34857,                 1.0633,              0.0003765,              0.0003765,              0.0003765
                    221,                0.82178,                0.43405,                 1.0281,                0.96462,                0.98581,                0.98622,                0.78663,                0.81637,                 0.3478,                 1.0648,             0.00037553,             0.00037553,             0.00037553
                    222,                0.80211,                0.43213,                  1.024,                0.96228,                0.97726,                0.98121,                 0.7848,                0.82139,                0.34951,                 1.0729,             0.00037456,             0.00037456,             0.00037456
                    223,                0.81194,                 0.4283,                 1.0232,                0.97055,                0.98529,                0.98662,                0.79522,                0.80059,                0.34255,                  1.062,             0.00037359,             0.00037359,             0.00037359
                    224,                0.81203,                0.42535,                 1.0298,                0.96821,                0.98749,                0.98859,                0.79625,                0.81765,                0.35109,                 1.0706,             0.00037262,             0.00037262,             0.00037262
                    225,                0.80889,                0.42516,                 1.0228,                0.97669,                0.98847,                0.98744,                0.78413,                0.84611,                0.34858,                  1.088,             0.00037165,             0.00037165,             0.00037165
                    226,                0.80584,                0.42136,                 1.0378,                 0.9753,                 0.9867,                0.98649,                0.79706,                0.79872,                 0.3352,                 1.0542,             0.00037068,             0.00037068,             0.00037068
                    227,                0.80199,                0.42084,                 1.0145,                0.97672,                0.97104,                 0.9866,                0.79368,                0.81085,                0.34579,                 1.0655,             0.00036971,             0.00036971,             0.00036971
                    228,                0.80597,                0.42238,                 1.0179,                0.97453,                0.98459,                0.98504,                  0.798,                0.80592,                0.34289,                 1.0611,             0.00036873,             0.00036873,             0.00036873
                    229,                0.79755,                 0.4136,                  1.014,                0.96837,                0.98435,                0.98548,                0.80173,                0.79551,                0.34398,                 1.0573,             0.00036776,             0.00036776,             0.00036776
                    230,                0.83666,                0.43537,                 1.0416,                0.97124,                0.97801,                0.98588,                0.79896,                0.79404,                0.34877,                 1.0533,             0.00036679,             0.00036679,             0.00036679
                    231,                0.81594,                0.42917,                 1.0349,                0.95802,                0.98527,                 0.9867,                0.79534,                0.81646,                0.34874,                  1.069,             0.00036582,             0.00036582,             0.00036582
                    232,                0.80076,                0.42187,                 1.0066,                0.95178,                0.98426,                0.98762,                0.78859,                0.81058,                 0.3524,                 1.0663,             0.00036485,             0.00036485,             0.00036485
                    233,                0.82502,                0.43048,                 1.0207,                0.97102,                0.97774,                0.98711,                0.80475,                0.80584,                0.34636,                 1.0662,             0.00036388,             0.00036388,             0.00036388
                    234,                0.80372,                0.42912,                 1.0181,                0.97703,                0.98382,                0.98516,                0.79729,                0.80254,                0.33313,                 1.0589,             0.00036291,             0.00036291,             0.00036291
                    235,                0.80624,                0.41676,                 1.0254,                 0.9724,                0.97331,                0.98119,                0.79484,                0.81906,                0.35091,                 1.0651,             0.00036194,             0.00036194,             0.00036194
                    236,                0.79997,                0.41104,                 1.0068,                 0.9713,                0.97432,                0.98757,                0.79627,                0.81108,                0.34133,                 1.0609,             0.00036097,             0.00036097,             0.00036097
                    237,                0.80325,                0.42613,                 1.0209,                0.96307,                0.98396,                0.98865,                0.78701,                0.84162,                0.35049,                 1.0779,                0.00036,                0.00036,                0.00036
                    238,                0.81141,                 0.4203,                  1.022,                0.97299,                0.98267,                 0.9881,                0.79783,                0.81235,                0.34079,                 1.0636,             0.00035903,             0.00035903,             0.00035903
                    239,                0.78745,                0.41423,                 1.0105,                0.97249,                0.98178,                0.98621,                0.80239,                0.80736,                0.34116,                 1.0648,             0.00035806,             0.00035806,             0.00035806
                    240,                0.79818,                0.41433,                 1.0093,                0.97516,                0.98928,                0.98895,                0.80481,                0.81072,                0.34378,                 1.0672,             0.00035709,             0.00035709,             0.00035709
                    241,                0.79393,                0.41578,                0.99898,                0.96875,                0.99146,                0.98755,                0.79325,                0.82511,                0.33754,                 1.0648,             0.00035612,             0.00035612,             0.00035612
                    242,                0.79367,                0.41974,                 1.0163,                0.97522,                0.98069,                0.98614,                0.79349,                0.82013,                 0.3427,                 1.0729,             0.00035515,             0.00035515,             0.00035515
                    243,                 0.8082,                0.41811,                 1.0191,                0.97678,                0.98662,                0.98825,                0.79688,                0.82352,                0.33794,                 1.0778,             0.00035418,             0.00035418,             0.00035418
                    244,                0.79638,                0.41499,                 1.0112,                0.97204,                0.98758,                0.98582,                0.79138,                0.82509,                0.34244,                  1.073,             0.00035321,             0.00035321,             0.00035321
                    245,                0.79541,                0.41384,                 1.0172,                 0.9793,                0.98044,                0.98753,                0.80546,                0.79837,                0.33617,                 1.0574,             0.00035224,             0.00035224,             0.00035224
                    246,                0.80483,                0.41583,                 1.0243,                0.97651,                 0.9809,                0.98698,                0.80219,                0.79957,                 0.3331,                 1.0593,             0.00035127,             0.00035127,             0.00035127
                    247,                 0.8015,                0.41823,                 1.0249,                0.97792,                0.98177,                0.98795,                0.79157,                0.82995,                0.34345,                 1.0797,              0.0003503,              0.0003503,              0.0003503
                    248,                0.81884,                0.41807,                 1.0365,                  0.975,                0.97835,                0.98829,                0.79055,                0.82596,                0.34506,                 1.0761,             0.00034933,             0.00034933,             0.00034933
                    249,                0.80783,                0.40761,                 1.0247,                0.97093,                0.97761,                0.98779,                 0.7977,                0.82139,                0.34645,                 1.0705,             0.00034836,             0.00034836,             0.00034836
                    250,                0.78588,                0.41731,                 1.0111,                0.97708,                0.98686,                0.98782,                0.78998,                0.84395,                0.34758,                 1.0891,             0.00034739,             0.00034739,             0.00034739
                    251,                0.79151,                0.41273,                  1.004,                0.97975,                0.98671,                0.98827,                0.79981,                0.80689,                0.33572,                 1.0592,             0.00034642,             0.00034642,             0.00034642
                    252,                 0.7948,                0.41895,                 1.0224,                0.97021,                0.98923,                0.98763,                0.79888,                0.81225,                0.33668,                 1.0662,             0.00034545,             0.00034545,             0.00034545
                    253,                0.79835,                0.41668,                 1.0082,                0.97899,                0.98655,                0.98614,                0.79158,                0.83488,                0.34894,                 1.0759,             0.00034448,             0.00034448,             0.00034448
                    254,                0.79512,                0.40853,                0.99941,                0.97916,                0.99038,                0.98792,                0.80478,                 0.8154,                0.33564,                 1.0624,             0.00034351,             0.00034351,             0.00034351
                    255,                0.80742,                0.40821,                 1.0144,                0.97052,                0.98708,                0.98823,                0.80017,                0.81344,                0.33233,                 1.0661,             0.00034254,             0.00034254,             0.00034254
                    256,                0.78603,                0.40451,                 1.0129,                0.97196,                0.98777,                0.98837,                0.79414,                0.80516,                  0.334,                 1.0589,             0.00034157,             0.00034157,             0.00034157
                    257,                 0.7773,                0.40894,                 1.0113,                0.97525,                0.98658,                0.98718,                0.80472,                0.79951,                0.33385,                  1.056,              0.0003406,              0.0003406,              0.0003406
                    258,                0.78521,                0.40514,                 1.0171,                0.97166,                0.98377,                0.98722,                0.80346,                0.79579,                0.34024,                 1.0597,             0.00033963,             0.00033963,             0.00033963
                    259,                0.78057,                 0.4049,                  1.015,                0.96703,                0.98594,                0.98717,                 0.8069,                0.78605,                0.33521,                 1.0507,             0.00033866,             0.00033866,             0.00033866
